Pantun_ID,Line_1,Line_2,Line_3,Line_4
Pantun_16667_1,Sayang Sarawak lagu diminati,Perlahan rentak bukannya zapin,Sabah Sarawak sentiasa di hati,Mestilah bijak memilih pemimpin.
Pantun_16668_1,Berangan pergi ke Osaka,Sebab disana tinggal kawan,Kemakmuran dibagi sama rata,Sabah dan Sarawak dilupa jangan.
Pantun_16669_1,Berdiri teguh bukan rahsia,Megah berkibar jalur gemilang,Tinggi nilai kita Malaysia,Kedaulatan negara tetap disandang.
Pantun_16670_1,Antara batu dan kaca terbit cahaya,Cahaya datang dari mana tidak kira,Malaysiaku rasa bahagia,Rakyat semua sihat dan sejahtera.
Pantun_16671_1,Jahit labuci tercucuk jarum,Labuci dijahit berpuluh biji,56 tahun sudah bersatu kaum,Aman maju teguh berdiri.
Pantun_16672_1,Bijak pendeta amatlah kagum,Banyak pengalaman selalu berkongsi,Jauhi sengketa antara kaum,Malaysia aman rakyat harmoni.
Pantun_16673_1,Anak Cina asalnya Melaka,Bila berjalan mahu berteman,Sudah berzaman Malaysia merdeka,Bersama kita kekalkan keamanan.
Pantun_16674_1,Asia ke batu kikir,Kuda belang naik pedate,Hari Malaysia sudah terukir,Tidakkan hilang di sudut hati.
Pantun_16675_1,Asalnya kudup menjadi buah,Kitaran biasa pokok papaya,Aku hidup di bumi bertuah,Berbagai bangsa serta budaya.
Pantun_16676_1,Pagi hari memetik buah,Buah rambutan manis rasanya,Aku hidup di negara bertuah,Berbagai bangsa berbagai budaya.
Pantun_16677_1,Kembang teratai tepi perigi,Sayang tebu habis berbuku,Kesetiaan tidak berbelah bagi,Kerana disini tumpah darah ku.
Pantun_16678_1,Pergi berkelah membawa khemah,Bawa bekalan juga minuman,Malaysia harmoni penyatu ummah,Sentiasa dikenang sepanjang zaman.
Pantun_16679_1,Ke Batu Kikir mencari anak dara,Untuk dijadikan penghias taman,Malaysia aman dan sejahtera,Mari bersama kita kekalkan.
Pantun_16680_1,Bunga ros bunga amnesia,Dibeli orang dihujung tanjung,56 tahun lahirnya Malaysia,Sama menjaga sama menjunjung.
Pantun_16681_1,Pergi ke Miri mencari rumbia,Ke Lahad Datu membeli penyagat,Malaysia dikenali seluruh dunia,Kekal bersatu demi sejagat.
Pantun_16682_1,Keris melayu lambang sejati,Tepak sirih diatas dulang,Biar nyawa galang ganti,Namamu Malaysia tetap di julang.
Pantun_16683_1,Kapal belayar meredah lautan,Dibadai ombak setiap masa,Malaysia dibentuk ramai terkorban,Bersatulah kita semua bangsa.
Pantun_16684_1,Berbagai kaum hidup bersama,56 tahun Semenanjung Sabah Sarawak telah bersatu,Malaysia cemerlang idaman rakyat jelata,Tetaplah berdiri gagah serta maju.
Pantun_16685_1,Pergi kuala mencari petir,Petir dicari buat si dara,Janji Malaysia jangan dimungkir,Kalau mungkir buruk padahnya.
Pantun_16686_1,Sayur pegaga tumbuh melata,Di buat urap menambah selera,56 tahun malaysia bertakhta,Jaga bersama kedamaian negara.
Pantun_16687_1,Sinar mentari di Gunung Raya,Nampak dari pulau Satu,Berlainan bangsa agama dan budaya,Pupuk muhibbah hidup bersatu.
Pantun_16688_1,Pahlawan ke empat bernama Lekir,Pantang menyerah sebelum rebah,56 tahun Malaysia terukir,Bersatu kita dalam muhibbah.
Pantun_16689_1,Menuju masjid tunaikan solat,Azan bergema lunak suara,Malaysia maju negara berdaulat,Aman makmur rakyat sejahtera.
Pantun_16690_1,Empat dara bersama empat jejaka,Duduk setempat di sebuah desa,Malaysia kita tetap lah merdeka,Aman damai rakyat berbilang bangsa.
Pantun_16691_1,Dari desa teruna berlima,Singgah di pekan membeli santan,Hari Malaysia diraikan bersama,Tak kira kaum amalkan kemuafakatan.
Pantun_16692_1,Jauh berkelana bersama teman,Dari Johor sampai ke Kelantan,56 tahun Malaysia aman,Bersama kekalkan sepanjangan zaman.
Pantun_16693_1,Beruk melompat dari pokok ke pokok,Mendapat buahan amatlah gembira,56 tahun Malaysia telah terbentuk,Tetaplah berdiri gah di pesada dunia.
Pantun_16694_1,Hangat dibendang ketika menuai,Usaha bersungguh rezeki menjelma,Semangat pejuang wajib disemai,Negara Malaysia kita jagalah bersama.
Pantun_16695_1,Berlari-lari ditepi paya,Bergurau senda rakan berlima,Tolak ketepi beza budaya,Bina Malaysia agenda utama.
Pantun_16696_1,Jauh-jauh berkirim salam,Dekat-dekat saling menyayang,Tersohor ia seluruh alam,Masyhurnya tiada terbilang.
Pantun_16697_1,Bunga senduduk daun semalu,Tumbuh melata tepi belukar,Malaysia hebat tanah air ku,Maruah negara jangan tercalar.
Pantun_16698_1,Sedap menghirup kuah laksa,Kuah di bubuh si anak dara,Kita hidup berbilang bangsa,Bersatu teguh untuk negara.
Pantun_16699_1,Hari selasa ke Pekan Mantin,Pergi berteman orang berlima,Anak Malaysia yang prihatin,Kekalkan keharmonian tanggungjawab bersama.
Pantun_16700_1,Jalur gemilang megah perkasa,56 tahun Kita bersama,Sabah Sarawak semenanjung Malaysia,Bersatu hati tetap setia.
Pantun_16701_1,Jauh berkelana ke Batu Kikir,Dari desa teruna berlima,56 tahun Malaysia terukir,Amanah bangsa belalah bersama.
Pantun_16702_1,Cantiknya dara tersenyum manja,Sambil bercerita memakan buah,Rakyat sejahtera dinaungi raja,Di Malaysia tercinta negara bertuah.
Pantun_16703_1,Baju kebaya pakaian kebangsaan,Sungguh terkenal seluruh asia,Rukun negara lambang raja berperlembagaan,Itulah jati diri rakyat Malaysia.
Pantun_16704_1,Buruk pangkalan kerana berbatu,Batu menampan kelodak berlumpur,Rukun negara membuat rakyat bersatu,Semoga negara bertambah makmur.
Pantun_16705_1,Kejaran angsa tepi muara,Gugur bidara buat mainan,Berbilang bangsa setia negara,Rukun negara buat pedoman.
Pantun_16706_1,Pagi hari sarapan roti,Jangan lupa guna sudu,Raja adil raja dihormati,Berbilang kaum bersatu padu.
Pantun_16707_1,Rukun Negara tanda hormat,Panduan kita semuanya,Hidup kita pasti selamat,Ikutlah semua agenda nya.
Pantun_16708_1,Kuih bulat pembuka selera,Berisi inti disukai ramai,Raja berdaulat rakyat sejahtera,Merdeka dinikmati aman damai.
Pantun_16709_1,Berdiri teguh tugu negara,Tanda pahlawan banyak berjasa,Amalkan prinsip rukun negara,Insyaallah sejahtera aman sentosa.
Pantun_16710_1,Merimbun ara tepi telaga,Tanam halia sisi kuini,Rukun Negara amalan warga,Demi setia hidup harmoni.
Pantun_16711_1,Kebaikan raja hati tersentuh,Raja mahkota junjungan rakyat,Rukun negara harus di patuh,Hidup harmoni sepanjang hayat.
Pantun_16712_1,Ayat disusun tidak ketara,Mengatur kata berbudi bahasa,Lima prinsip rukun negara,Berpegang teguh peyatuan bangsa.
Pantun_16713_1,Cantik di lihat kain sutera,Di pakai oleh si dara jelita,Raja berdaulat payung negara,Aman sentosa rakyat jelata.
Pantun_16714_1,Cantik warna ayam serama,Cuaca terik sambil berjemur,Lima rukunegara patuhi bersama,Malaysia berdaulat aman dan makmur
Pantun_16715_1,Usah diamal makanan segera,Tidak baik untuk kesihatan,Prinsip perlembagaan rukun negara,Rakyat perlu jadikan amalan.
Pantun_16716_1,Payung mahkota tertahta belian,Putri manis tersimpul di beranda,Raja cemerlang tunggak kejayaan,Aman makmur di bawah naungan baginda.
Pantun_16718_1,Pohon cemara di kebun jiran,Tempat beradu burung berduaan,Rukun negara ilham kemakmuran,Bersatu padu lambang kebahagiaan.
Pantun_16719_1,Pohon cemara di tepi hutan,Tempat beradu si burung bayan,Rukun negara inspirasi kemakmuran,Bersatu padu lambang kebahagiaan.
Pantun_16720_1,Turun kelura kena cermat,Kalau gelap pasang pelita,Rukun negara kena lah hormat,Tanda kedaulatan raja kita.
Pantun_16721_1,Buah bidara biji dikacip,sama merasa dicampur madu,Rukun Negara menjadi prinsip,Berbilang bangsa bersatu padu.
Pantun_16722_1,Ke bawah duli doakan sejahtera,Raja berdaulat berpelembagaan,Lima prinsip rukun negara,Menjadi teras kepada perpaduan.
Pantun_16724_1,terbang tinggi keluang,terbang bersama kumpulan,perempuan dengan bawang,tidak dapat dipisahkan
Pantun_16730_1,Baju kebaya kain bercorak,Cantik memikat si gadis desa,Rukun Negara lima tertegak,Penyatu rakyat berbilang bangsa.
Pantun_16731_1,Banyak sumur dipamah kulat,Buah longan sibuah duku,Negara makmur negara berdaulat,Dibawah naungan Duli Tuanku.
Pantun_16732_1,Dari lumpur asalnya belut,Buat sup enak di makan,Rukun negara bukan hanya di mulut,Apalah ertinya jika tak diamalkan.
Pantun_16733_1,Malaysia bersih damai dan aman,Di bawah naungan Seri Paduka Baginda,Tiga belas negeri tiga Wilayah Persekutuan,Berpandukan prinsip Rukun Negara.
Pantun_16734_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh bak Panglima Awang,Terpasak ukti Lagi Ternama.
Pantun_16735_1,Buah pauh atas permatang,Masak sebiji buah delima,Peribahasa manis diulang-ulang,Pahit ditelan pembuang derita.
Pantun_16736_1,Buah pauh atas permatang,Masak sebiji buah delima,Walaupun jauh jadi pendatang,Berteguh janji pasti bersama.
Pantun_16737_1,Buah pauh atas permatang,Masak sebiji buah delima,Semakin berumur semakin matang,Merantau jauh hidup jadi lebih bermakna.
Pantun_16738_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh menjadikan matang,Berbekalkan ilmu juga agama.
Pantun_16739_1,Buah pauh atas permatang,Masak sebiji buah delima,Biarpun jauh di rantau orang,Adab dan agama jangan dilupa.
Pantun_16740_1,Buah pauh atas permatang,Masak sebiji buah delima,Dagang Pak Malau lalu Mengkuang,Dagangnya hamba papa kedana.
Pantun_16741_1,Buah pauh atas permatang,Masak sebiji buah delima,Ibarat jauh nya berenang Seluang,Akhirnya kembali juga ke muara.
Pantun_16742_1,Buah pauh atas permatang,Masak sebiji buah delima,Anak dagang di rantau orang,Biar baik tutur dan kata.
Pantun_16743_1,Buah pauh atas permatang,Masak sebiji buah delima,Jangan dibantah cakapnya orang,Fikir dahulu sebelum berkata.
Pantun_16744_1,Buah pauh atas permatang,Masak sebiji buah delima,Walau jauh kita bertandang,Kampung sendiri tidak dilupa.
Pantun_16745_1,Buah pauh atas permatang,Masak sebiji buah delima,Walaupun jauh dirantau orang,Kenangan tetap dibawa bersama.
Pantun_16746_1,Buah pauh di atas permatang,Masak sebiji buah delima,Walau jauh menerjah bintang,Dalam hati tetap bersama.
Pantun_16747_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh mereka datang,Ikut mengaji bab agama.
Pantun_16748_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh hamba datang,Setulus kasih moga di terima.
Pantun_16749_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh tempat orang,Rasa teruji dilanda dilemma.
Pantun_16750_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh hamba datang,Belajar mengaji ilmu agama.
Pantun_16751_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh saya datang,Sedih hati lamaran tak di terima.
Pantun_16752_1,Buah pauh atas permatang,Masak sebiji buah delima,Bila berada di rantau orang,Ikutlah rasmi padi baru semua suka.
Pantun_16753_1,Buah pauh atas permatang,Masak sebiji buah delima,Biar jauh di rantau orang,Ibu ayah tak pernah dilupa.
Pantun_16754_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh ke negeri orang,Adab sopan tetap dijaga.
Pantun_16755_1,Buah pauh atas permatang,Masak sebiji buah delima,Di dalam air wajah terbayang,Sedetik hati rindu menerpa.
Pantun_16756_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh digelar pendatang,Demi rezeki hamba terima.
Pantun_16757_1,Buah pauh atas permatang,Masak sebiji buah delima,Melabuh sauh di kala petang,Kerana janji hidup bersama.
Pantun_16758_1,Buah pauh atas permatang,Masak sebiji buah delima,Walaupun anak ku jauh dari pandangan,Namun ingatan dan doa tetap di hatinya.
Pantun_16759_1,Buah pauh atas permatang,Masak sebiji buah delima,Lama merantau di negeri orang,Ketentuan takdir harusku terima.
Pantun_16760_1,Buah pauh atas permatang,Masak sebiji buah delima,Walau pun jauh hidup berdagang,Sampai masa berkumpul bersama.
Pantun_16761_1,Buah pauh atas permatang,Masak sebiji buah delima,Biar jauh mana di negara orang,Tak saya lupa daerah saya SELAMA.
Pantun_16762_1,Buah pauh atas permatang,Masak sebiji buah delima,Hidup berjauh ibarat di bintang,Kita diuji tidak bersama.
Pantun_16763_1,Buah pauh atas permatang,Masak sebiji buah delima,Berat sauh terpikul dibelakang,Kerana janji tetap bersama.
Pantun_16764_1,Buah pauh atas permatang,Masak sebiji buah delima,Jika tinggal didesa orang,Adat resam ikut bersama.
Pantun_16765_1,Buah pauh di atas permatang,Masak sebiji buah delima,Biar jauh dirantau orang,Biar budi dibawa bersama.
Pantun_16766_1,Buah pauh diatas pematang,Masak sebiji buah delima,Saya jauh di negara seberang,Radio Klasik selalu didengar.
Pantun_16767_1,Buah pauh atas permatang,Masak sebiji buah delima,Walaupun jauh di rantau orang,Keluarga sendiri jangan di lupa.
Pantun_16768_1,Buah pauh atas permatang,Masak sebiji buah delima,Walaupun jauh tetap ku kenang,Kasih ku pada negara tidak ku lupa.
Pantun_16769_1,Buah pauh buah permatang,Masak sebiji buah delima,Walaupun jauh tidak bertentang,Radio Klasik dihati jua.
Pantun_16770_1,Buah pauh atas permatang,Masak sebiji buah delima,Kalau jauh hati terkenang,Ada rezeki nak tambah nama.
Pantun_16771_1,Buah pauh atas permatang,Masak sebiji buah delima,Hati tersentuh di langit petang,Ingin kembali bercumbu huma.
Pantun_16772_1,Buah pauh atas permatang,Masak sebiji buah delima,Walau jauh tinggal kan orang tersayang,Cukup masanya kembali jua.
Pantun_16773_1,Buah pauh atas permatang,Masak sebiji buah delima,Hujan emas dinegeri orang,Hujan batu dinegeri kita.
Pantun_16774_1,Buah pauh atas permatang,Masak sebijik buah delima,Jauh merantau ke negeri orang,Demi keluarga hidup bersama.
Pantun_16775_1,Jauh merantau ke negeri orang,Demi mencari sesuap nasi,Rindu abang pada adinda seorang,Akan ku pulang kembali ke sisi.
Pantun_16776_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh hamba datang,Untuk mencari kasih terpisah lama.
Pantun_16777_1,Buah pauh atas permatang,Masak sabiji buah delima,Masih kecil ditimang ditatang,Bila jauh ujian diterima.
Pantun_16778_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh hamba datang,Sudikah radio klasik terima.
Pantun_16779_1,Buah pauh atas permatang,Masak sebiji buah delima,Rindu sangat aku nak pulang,Di perantauan sangat lama.
Pantun_16780_1,Buah pauh atas permatang,Masak sebiji buah delima,Ayah bonda jauh dimata,Namun adat budaya selalu ku kenang.
Pantun_16781_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh saya dating,Moga kasih kekal bersama.
Pantun_16782_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh saya dating,Moga kasih kekal bersama.
Pantun_16783_1,Buah pauh atas permatang,Masak sebiji buah delima,Apakah untung anak dagang,Hari petang hati pun hiba.
Pantun_16784_1,Buah pauh atas permatang,Masak sebiji buah delima,Walaupun seronok dinegara orang,Negara kita tidak dilupa.
Pantun_16785_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh pandang panjang,Kalau berjanji jangan lama.
Pantun_16786_1,Buah pauh atas permatang,Masak sebiji buah delima,Biar pun jauh di tempat orang,Tetap berjanji..Perak selamanya.
Pantun_16787_1,Buah pauh atas permatang,Masak sebiji buah delima,Walau badai terus mendatang,Merantaulah kamu mencipta nama.
Pantun_16788_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh tidak dihalang,Cari pengalaman kongsi bersama.
Pantun_16789_1,Buah pauh atas pematang,Masak sebiji buah delima,Bukan datang sebarang datang,Sayang sedikit tak tinggal lama.
Pantun_16790_1,Buah pauh atas permatang,Masak sebijik buah delima,Biar jauh di rantau orang,Jangan di lupa sahabat lama.
Pantun_16791_1,Buah pauh atas permatang,Masak sebiji buah delima,Merantau jauh ke negeri orang,Menuntut ilmu saranan agama.
Pantun_16792_1,Buah pauh atas permatang,Masak sebiji buah delima,Jauh merantau sambil berdagang,Rezeki melimpah kongsi bersama.
Pantun_16793_1,Buah pauh atas permatang,Masak sebiji buah delima,Biarpun jauh di rantau orang,Negara sendiri tidak ku lupa.
Pantun_16794_1,Buah pauh atas permatang,Masak sebiji buah delima,Dari jauh asik memandang,Dah dekat malu-malu pula.
Pantun_16795_1,Buah pauh atas permatang,Masak sebijik buah delima,Walau jauh kita berdagang,Tempat sendiri takkan dilupa.
Pantun_16796_1,Buah pauh diatas permatang,Masak sebiji buah delima,Hidup jauh dilautan rentang,Bumi sini dibawa bersama.
Pantun_16797_1,Buah pauh atas permatang,Masak sebiji buah delima,Walau jauh dirantau orang,Adat budaya akan di utama.
Pantun_16798_1,Buah pauh atas permatang,Masak sebiji buah delima,Biar jauh di rantau orang,Asal usul ku tak pernah di lupa.
Pantun_16799_1,Tanam cili di dalam pasu,Segar berbuah sama merasa,Jangan terburu menurut nafsu,Fikirkan dahulu baik buruknya.
Pantun_16800_1,Terang bulan bagai diukir,Abadikan ia dalam kenangan,Biar berperang dalam berfikir,Hasilnya nanti pasti kemenangan.
Pantun_16801_1,Lekat selumbar di kain rabak,Kain dikembang nampaklah lebar,Berombak debar memikir wabak,Surutkan bimbang banyak bersabar.
Pantun_16802_1,Orang dahulu memalu nobat,Nobat dipalu kayu berangan,Fikir dahulu sebelum dibuat,Kalau dibuat menyesal jangan.
Pantun_16803_1,Pergi ke hulu tengok cempedak,Segera diambil buah delima,Fikir dahulu sebelum bertindak,Keputusan diambil adil saksama.
Pantun_16804_1,Mari makan haluwa kundur,Kundur ditanam oleh nyonya,Terlajak perahu boleh diundur,Terlajak kata buruk padahnya.
Pantun_16805_1,Samar semalu bunga melata,Tepi muara antara jeti,Fikir dahulu sebelum berkata,Agar bicara tak lukai hati.
Pantun_16806_1,Pergi ke hulu membeli cempedak,Singgah sebentar di Sungai Koyan,Berfikir dahulu sebelum bertindak,Agar tidak menyesal kemudian.
Pantun_16807_1,Mata berpinar kilau permata,Hati celaru mungkinkah intan,Maka benar bagai dikata,Sesal dahulu itu pendapatan.
Pantun_16808_1,Duduk seorang terasa pilu,Sambil termenung menggigit jari,Sebelum buat tindakan berfikir dulu,Supaya tidak menyesal di kemudian hari.
Pantun_16809_1,Indah berombak di Pulau Rusa,Mendung tiada santai berkelah,Akal menidak nafsu berkuasa,Tetap berada di jalan Allah.
Pantun_16810_1,Beras wangi marilah dijamu,Bekalan kembara buat si teruna,Awas tangkah awas perbuatanmu,Sesal kemudian tiadalah berguna.
Pantun_16811_1,Di tepi tasik menebang sagu,Terluka tangan dibalut bonda,Melodi klasik pasti ditunggu,Mengimbau kenangan di usia muda.
Pantun_16812_1,Pagi hari pakai selendang,Selendang rindu alunan gemersik,Datang mari datang berdendang,Lagu rindu melodi klasik.
Pantun_16813_1,Kopi secangkir sekeping roti,Buat sarapan untuk adinda,Akal memikir pelita hati,Suluh kebaikan jalan direda.
Pantun_16814_1,Jarangkan lada buangkan kekwa,Takir setentang mengguna tajak,Lapangkan dada tenangkan jiwa,Berfikir matang sempurna bijak.
Pantun_16815_1,Anak Melayu segak bertanjak,Handal bersilat mempertahankan diri,Fikir dahulu sebelum bertindak,Tiada sesalan di kemudian hari.
Pantun_16816_1,Meja dihias cantik di mata,Berdua Awang makan sarapan,Walau berkias bait-bait kata,Buruk dibuang baik diteladan.
Pantun_16817_1,Berjalan menuju ke Batu Kikir,Hendak pergi makan kenduri,Buat kerja perlu berfikir,Tidak menyesal diri sendiri.
Pantun_16818_1,Sayang-sayang buah kepayang,Kalau dibuang terasa sayang,Kepala jangan suka melayang,Akibat tak baik dipandang orang.
Pantun_16819_1,Tupai mengusik bunga durian,Lalu terjatuh menyembah bumi,Setiap perbuatan harus difikirkan,Sesal nanti merana diri.
Pantun_16820_1,Bunga di jambangan sungguh indah,Petik letak di sanggul isteri,Siap pertimbangan sesal tak sudah,Nasi tak masak bubur terjadi.
Pantun_16821_1,Mempelam muda tiada luak,Semasa mudik bekalan roti,Harus waspada hindari riak,Tutur yang baik terkesan hati.
Pantun_16822_1,Berguni padi darinya bendang,Bawa ke kota dijual rancak,Semurni budi harta dipandang,Rasminya mata pilih yang kacak.
Pantun_16823_1,Harga belian tetap yang lama,Elakkan merempuh jangan berebut,Hayat insan persis,Gardenia
Pantun_16824_1,Pohon kenanga dihias hias,Manis berseri si anak dara,Petugas negara bekerja keras,Pastikan penyakit lumpuh sepenuhnya.
